id	sample	pdf	stem	hancomVersion	variant	sourceFormat	oracleRoot	family
samples/issue5652/묶은세로막대형-계열명변경.hwpx::pdf/issue5652/묶은세로막대형-계열명변경-hwpx-2020.pdf	samples/issue5652/묶은세로막대형-계열명변경.hwpx	pdf/issue5652/묶은세로막대형-계열명변경-hwpx-2020.pdf	묶은세로막대형-계열명변경	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5652/묶은세로막대형-계열삭제.hwp::pdf/issue5652/묶은세로막대형-계열삭제-hwp-2022.pdf	samples/issue5652/묶은세로막대형-계열삭제.hwp	pdf/issue5652/묶은세로막대형-계열삭제-hwp-2022.pdf	묶은세로막대형-계열삭제	2022	hwp-2022	hwp	pdf	issue
samples/issue5652/묶은세로막대형-계열삭제.hwp::pdf/issue5652/묶은세로막대형-계열삭제-hwp-2020.pdf	samples/issue5652/묶은세로막대형-계열삭제.hwp	pdf/issue5652/묶은세로막대형-계열삭제-hwp-2020.pdf	묶은세로막대형-계열삭제	2020	hwp-2020	hwp	pdf	issue
samples/issue5652/묶은세로막대형-계열삭제.hwpx::pdf/issue5652/묶은세로막대형-계열삭제-hwpx-2022.pdf	samples/issue5652/묶은세로막대형-계열삭제.hwpx	pdf/issue5652/묶은세로막대형-계열삭제-hwpx-2022.pdf	묶은세로막대형-계열삭제	2022	hwpx-2022	hwpx	pdf	issue
samples/issue5652/묶은세로막대형-계열삭제.hwpx::pdf/issue5652/묶은세로막대형-계열삭제-hwpx-2020.pdf	samples/issue5652/묶은세로막대형-계열삭제.hwpx	pdf/issue5652/묶은세로막대형-계열삭제-hwpx-2020.pdf	묶은세로막대형-계열삭제	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5652/묶은세로막대형-계열추가.hwp::pdf/issue5652/묶은세로막대형-계열추가-hwp-2022.pdf	samples/issue5652/묶은세로막대형-계열추가.hwp	pdf/issue5652/묶은세로막대형-계열추가-hwp-2022.pdf	묶은세로막대형-계열추가	2022	hwp-2022	hwp	pdf	issue
samples/issue5652/묶은세로막대형-계열추가.hwp::pdf/issue5652/묶은세로막대형-계열추가-hwp-2020.pdf	samples/issue5652/묶은세로막대형-계열추가.hwp	pdf/issue5652/묶은세로막대형-계열추가-hwp-2020.pdf	묶은세로막대형-계열추가	2020	hwp-2020	hwp	pdf	issue
samples/issue5652/묶은세로막대형-계열추가.hwpx::pdf/issue5652/묶은세로막대형-계열추가-hwpx-2022.pdf	samples/issue5652/묶은세로막대형-계열추가.hwpx	pdf/issue5652/묶은세로막대형-계열추가-hwpx-2022.pdf	묶은세로막대형-계열추가	2022	hwpx-2022	hwpx	pdf	issue
samples/issue5652/묶은세로막대형-계열추가.hwpx::pdf/issue5652/묶은세로막대형-계열추가-hwpx-2020.pdf	samples/issue5652/묶은세로막대형-계열추가.hwpx	pdf/issue5652/묶은세로막대형-계열추가-hwpx-2020.pdf	묶은세로막대형-계열추가	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5652/묶은세로막대형-대조군.hwpx::pdf/issue5652/묶은세로막대형-대조군-hwpx-2022.pdf	samples/issue5652/묶은세로막대형-대조군.hwpx	pdf/issue5652/묶은세로막대형-대조군-hwpx-2022.pdf	묶은세로막대형-대조군	2022	hwpx-2022	hwpx	pdf	issue
samples/issue5652/묶은세로막대형-대조군.hwpx::pdf/issue5652/묶은세로막대형-대조군-hwpx-2020.pdf	samples/issue5652/묶은세로막대형-대조군.hwpx	pdf/issue5652/묶은세로막대형-대조군-hwpx-2020.pdf	묶은세로막대형-대조군	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5652/묶은세로막대형-라벨변경.hwp::pdf/issue5652/묶은세로막대형-라벨변경-hwp-2022.pdf	samples/issue5652/묶은세로막대형-라벨변경.hwp	pdf/issue5652/묶은세로막대형-라벨변경-hwp-2022.pdf	묶은세로막대형-라벨변경	2022	hwp-2022	hwp	pdf	issue
samples/issue5652/묶은세로막대형-라벨변경.hwp::pdf/issue5652/묶은세로막대형-라벨변경-hwp-2020.pdf	samples/issue5652/묶은세로막대형-라벨변경.hwp	pdf/issue5652/묶은세로막대형-라벨변경-hwp-2020.pdf	묶은세로막대형-라벨변경	2020	hwp-2020	hwp	pdf	issue
samples/issue5652/묶은세로막대형-라벨변경.hwpx::pdf/issue5652/묶은세로막대형-라벨변경-hwpx-2022.pdf	samples/issue5652/묶은세로막대형-라벨변경.hwpx	pdf/issue5652/묶은세로막대형-라벨변경-hwpx-2022.pdf	묶은세로막대형-라벨변경	2022	hwpx-2022	hwpx	pdf	issue
samples/issue5652/묶은세로막대형-라벨변경.hwpx::pdf/issue5652/묶은세로막대형-라벨변경-hwpx-2020.pdf	samples/issue5652/묶은세로막대형-라벨변경.hwpx	pdf/issue5652/묶은세로막대형-라벨변경-hwpx-2020.pdf	묶은세로막대형-라벨변경	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5652/묶은세로막대형-행삭제.hwp::pdf/issue5652/묶은세로막대형-행삭제-hwp-2022.pdf	samples/issue5652/묶은세로막대형-행삭제.hwp	pdf/issue5652/묶은세로막대형-행삭제-hwp-2022.pdf	묶은세로막대형-행삭제	2022	hwp-2022	hwp	pdf	issue
samples/issue5652/묶은세로막대형-행삭제.hwp::pdf/issue5652/묶은세로막대형-행삭제-hwp-2020.pdf	samples/issue5652/묶은세로막대형-행삭제.hwp	pdf/issue5652/묶은세로막대형-행삭제-hwp-2020.pdf	묶은세로막대형-행삭제	2020	hwp-2020	hwp	pdf	issue
samples/issue5652/묶은세로막대형-행삭제.hwpx::pdf/issue5652/묶은세로막대형-행삭제-hwpx-2022.pdf	samples/issue5652/묶은세로막대형-행삭제.hwpx	pdf/issue5652/묶은세로막대형-행삭제-hwpx-2022.pdf	묶은세로막대형-행삭제	2022	hwpx-2022	hwpx	pdf	issue
samples/issue5652/묶은세로막대형-행삭제.hwpx::pdf/issue5652/묶은세로막대형-행삭제-hwpx-2020.pdf	samples/issue5652/묶은세로막대형-행삭제.hwpx	pdf/issue5652/묶은세로막대형-행삭제-hwpx-2020.pdf	묶은세로막대형-행삭제	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5652/묶은세로막대형-행추가-HWPX에서변환.hwp::pdf/issue5652/묶은세로막대형-행추가-HWPX에서변환-hwp-2022.pdf	samples/issue5652/묶은세로막대형-행추가-HWPX에서변환.hwp	pdf/issue5652/묶은세로막대형-행추가-HWPX에서변환-hwp-2022.pdf	묶은세로막대형-행추가-HWPX에서변환	2022	hwp-2022	hwp	pdf	issue
samples/issue5652/묶은세로막대형-행추가-HWPX에서변환.hwp::pdf/issue5652/묶은세로막대형-행추가-HWPX에서변환-hwp-2020.pdf	samples/issue5652/묶은세로막대형-행추가-HWPX에서변환.hwp	pdf/issue5652/묶은세로막대형-행추가-HWPX에서변환-hwp-2020.pdf	묶은세로막대형-행추가-HWPX에서변환	2020	hwp-2020	hwp	pdf	issue
samples/issue5652/묶은세로막대형-행추가.hwp::pdf/issue5652/묶은세로막대형-행추가-hwp-2022.pdf	samples/issue5652/묶은세로막대형-행추가.hwp	pdf/issue5652/묶은세로막대형-행추가-hwp-2022.pdf	묶은세로막대형-행추가	2022	hwp-2022	hwp	pdf	issue
samples/issue5652/묶은세로막대형-행추가.hwp::pdf/issue5652/묶은세로막대형-행추가-hwp-2020.pdf	samples/issue5652/묶은세로막대형-행추가.hwp	pdf/issue5652/묶은세로막대형-행추가-hwp-2020.pdf	묶은세로막대형-행추가	2020	hwp-2020	hwp	pdf	issue
samples/issue5652/묶은세로막대형-행추가.hwpx::pdf/issue5652/묶은세로막대형-행추가-hwpx-2022.pdf	samples/issue5652/묶은세로막대형-행추가.hwpx	pdf/issue5652/묶은세로막대형-행추가-hwpx-2022.pdf	묶은세로막대형-행추가	2022	hwpx-2022	hwpx	pdf	issue
samples/issue5652/묶은세로막대형-행추가.hwpx::pdf/issue5652/묶은세로막대형-행추가-hwpx-2020.pdf	samples/issue5652/묶은세로막대형-행추가.hwpx	pdf/issue5652/묶은세로막대형-행추가-hwpx-2020.pdf	묶은세로막대형-행추가	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5652/직선및표식이있는분산형-대조군.hwpx::pdf/issue5652/직선및표식이있는분산형-대조군-hwpx-2022.pdf	samples/issue5652/직선및표식이있는분산형-대조군.hwpx	pdf/issue5652/직선및표식이있는분산형-대조군-hwpx-2022.pdf	직선및표식이있는분산형-대조군	2022	hwpx-2022	hwpx	pdf	issue
samples/issue5652/직선및표식이있는분산형-대조군.hwpx::pdf/issue5652/직선및표식이있는분산형-대조군-hwpx-2020.pdf	samples/issue5652/직선및표식이있는분산형-대조군.hwpx	pdf/issue5652/직선및표식이있는분산형-대조군-hwpx-2020.pdf	직선및표식이있는분산형-대조군	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5652/직선및표식이있는분산형-점추가.hwp::pdf/issue5652/직선및표식이있는분산형-점추가-hwp-2022.pdf	samples/issue5652/직선및표식이있는분산형-점추가.hwp	pdf/issue5652/직선및표식이있는분산형-점추가-hwp-2022.pdf	직선및표식이있는분산형-점추가	2022	hwp-2022	hwp	pdf	issue
samples/issue5652/직선및표식이있는분산형-점추가.hwp::pdf/issue5652/직선및표식이있는분산형-점추가-hwp-2020.pdf	samples/issue5652/직선및표식이있는분산형-점추가.hwp	pdf/issue5652/직선및표식이있는분산형-점추가-hwp-2020.pdf	직선및표식이있는분산형-점추가	2020	hwp-2020	hwp	pdf	issue
samples/issue5652/직선및표식이있는분산형-점추가.hwpx::pdf/issue5652/직선및표식이있는분산형-점추가-hwpx-2022.pdf	samples/issue5652/직선및표식이있는분산형-점추가.hwpx	pdf/issue5652/직선및표식이있는분산형-점추가-hwpx-2022.pdf	직선및표식이있는분산형-점추가	2022	hwpx-2022	hwpx	pdf	issue
samples/issue5652/직선및표식이있는분산형-점추가.hwpx::pdf/issue5652/직선및표식이있는분산형-점추가-hwpx-2020.pdf	samples/issue5652/직선및표식이있는분산형-점추가.hwpx	pdf/issue5652/직선및표식이있는분산형-점추가-hwpx-2020.pdf	직선및표식이있는분산형-점추가	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5652/표식이있는꺽은선형-대조군.hwpx::pdf/issue5652/표식이있는꺽은선형-대조군-hwpx-2022.pdf	samples/issue5652/표식이있는꺽은선형-대조군.hwpx	pdf/issue5652/표식이있는꺽은선형-대조군-hwpx-2022.pdf	표식이있는꺽은선형-대조군	2022	hwpx-2022	hwpx	pdf	issue
samples/issue5652/표식이있는꺽은선형-대조군.hwpx::pdf/issue5652/표식이있는꺽은선형-대조군-hwpx-2020.pdf	samples/issue5652/표식이있는꺽은선형-대조군.hwpx	pdf/issue5652/표식이있는꺽은선형-대조군-hwpx-2020.pdf	표식이있는꺽은선형-대조군	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5652/표식이있는꺽은선형-행추가.hwp::pdf/issue5652/표식이있는꺽은선형-행추가-hwp-2022.pdf	samples/issue5652/표식이있는꺽은선형-행추가.hwp	pdf/issue5652/표식이있는꺽은선형-행추가-hwp-2022.pdf	표식이있는꺽은선형-행추가	2022	hwp-2022	hwp	pdf	issue
samples/issue5652/표식이있는꺽은선형-행추가.hwp::pdf/issue5652/표식이있는꺽은선형-행추가-hwp-2020.pdf	samples/issue5652/표식이있는꺽은선형-행추가.hwp	pdf/issue5652/표식이있는꺽은선형-행추가-hwp-2020.pdf	표식이있는꺽은선형-행추가	2020	hwp-2020	hwp	pdf	issue
samples/issue5652/표식이있는꺽은선형-행추가.hwpx::pdf/issue5652/표식이있는꺽은선형-행추가-hwpx-2022.pdf	samples/issue5652/표식이있는꺽은선형-행추가.hwpx	pdf/issue5652/표식이있는꺽은선형-행추가-hwpx-2022.pdf	표식이있는꺽은선형-행추가	2022	hwpx-2022	hwpx	pdf	issue
samples/issue5652/표식이있는꺽은선형-행추가.hwpx::pdf/issue5652/표식이있는꺽은선형-행추가-hwpx-2020.pdf	samples/issue5652/표식이있는꺽은선형-행추가.hwpx	pdf/issue5652/표식이있는꺽은선형-행추가-hwpx-2020.pdf	표식이있는꺽은선형-행추가	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5787/nested_square_table_horz_offset.hwp::pdf/issue5787/nested_square_table_horz_offset-hwp-2020.pdf	samples/issue5787/nested_square_table_horz_offset.hwp	pdf/issue5787/nested_square_table_horz_offset-hwp-2020.pdf	nested_square_table_horz_offset	2020	hwp-2020	hwp	pdf	table
samples/issue5788/tac_table_missing_anchor_line_spacing.hwp::pdf/issue5788/tac_table_missing_anchor_line_spacing-hwp-2020.pdf	samples/issue5788/tac_table_missing_anchor_line_spacing.hwp	pdf/issue5788/tac_table_missing_anchor_line_spacing-hwp-2020.pdf	tac_table_missing_anchor_line_spacing	2020	hwp-2020	hwp	pdf	table
samples/issue5792/2700727_animal_facility_standards.hwpx::pdf/issue5792/2700727_animal_facility_standards-hwpx-2020.pdf	samples/issue5792/2700727_animal_facility_standards.hwpx	pdf/issue5792/2700727_animal_facility_standards-hwpx-2020.pdf	2700727_animal_facility_standards	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5798/offcolumn_float_table_no_band.hwp::pdf/issue5798/offcolumn_float_table_no_band-hwp-2020.pdf	samples/issue5798/offcolumn_float_table_no_band.hwp	pdf/issue5798/offcolumn_float_table_no_band-hwp-2020.pdf	offcolumn_float_table_no_band	2020	hwp-2020	hwp	pdf	table
samples/issue5807/coanchored_float_tac_order.hwp::pdf/issue5807/coanchored_float_tac_order-hwp-2020.pdf	samples/issue5807/coanchored_float_tac_order.hwp	pdf/issue5807/coanchored_float_tac_order-hwp-2020.pdf	coanchored_float_tac_order	2020	hwp-2020	hwp	pdf	issue
samples/issue5809/156518601_p1_square_host.hwpx::pdf/issue5809/156518601_p1_square_host-hwpx-2020.pdf	samples/issue5809/156518601_p1_square_host.hwpx	pdf/issue5809/156518601_p1_square_host-hwpx-2020.pdf	156518601_p1_square_host	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5818/cell_square_logo_text_wrap.hwpx::pdf/issue5818/cell_square_logo_text_wrap-hwpx-2020.pdf	samples/issue5818/cell_square_logo_text_wrap.hwpx	pdf/issue5818/cell_square_logo_text_wrap-hwpx-2020.pdf	cell_square_logo_text_wrap	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5821/condensed_ratio_title_box.hwpx::pdf/issue5821/condensed_ratio_title_box-hwpx-2020.pdf	samples/issue5821/condensed_ratio_title_box.hwpx	pdf/issue5821/condensed_ratio_title_box-hwpx-2020.pdf	condensed_ratio_title_box	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5880/rowbreak_fragment_overfill.hwpx::pdf/issue5880/rowbreak_fragment_overfill-hwpx-2020.pdf	samples/issue5880/rowbreak_fragment_overfill.hwpx	pdf/issue5880/rowbreak_fragment_overfill-hwpx-2020.pdf	rowbreak_fragment_overfill	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5884/nested_row_first_line_height.hwpx::pdf/issue5884/nested_row_first_line_height-hwpx-2020.pdf	samples/issue5884/nested_row_first_line_height.hwpx	pdf/issue5884/nested_row_first_line_height-hwpx-2020.pdf	nested_row_first_line_height	2020	hwpx-2020	hwpx	pdf	issue
samples/issue5916/05434_vehicle_log_form.hwp::pdf/issue5916/05434_vehicle_log_form-hwp-2020.pdf	samples/issue5916/05434_vehicle_log_form.hwp	pdf/issue5916/05434_vehicle_log_form-hwp-2020.pdf	05434_vehicle_log_form	2020	hwp-2020	hwp	pdf	issue
samples/issue6037/2차원원형-계열추가-데이터추가.hwp::pdf/issue6037/2차원원형-계열추가-데이터추가-hwp-2020.pdf	samples/issue6037/2차원원형-계열추가-데이터추가.hwp	pdf/issue6037/2차원원형-계열추가-데이터추가-hwp-2020.pdf	2차원원형-계열추가-데이터추가	2020	hwp-2020	hwp	pdf	issue
samples/issue6037/2차원원형-계열추가-데이터추가.hwpx::pdf/issue6037/2차원원형-계열추가-데이터추가-hwpx-2020.pdf	samples/issue6037/2차원원형-계열추가-데이터추가.hwpx	pdf/issue6037/2차원원형-계열추가-데이터추가-hwpx-2020.pdf	2차원원형-계열추가-데이터추가	2020	hwpx-2020	hwpx	pdf	issue
samples/issue6037/2차원원형-계열추가.hwp::pdf/issue6037/2차원원형-계열추가-hwp-2020.pdf	samples/issue6037/2차원원형-계열추가.hwp	pdf/issue6037/2차원원형-계열추가-hwp-2020.pdf	2차원원형-계열추가	2020	hwp-2020	hwp	pdf	issue
samples/issue6037/2차원원형-계열추가.hwpx::pdf/issue6037/2차원원형-계열추가-hwpx-2020.pdf	samples/issue6037/2차원원형-계열추가.hwpx	pdf/issue6037/2차원원형-계열추가-hwpx-2020.pdf	2차원원형-계열추가	2020	hwpx-2020	hwpx	pdf	issue
samples/issue6037/engine/2차원원형-계열추가.hwp::pdf/issue6037/engine/2차원원형-계열추가-hwp-2020.pdf	samples/issue6037/engine/2차원원형-계열추가.hwp	pdf/issue6037/engine/2차원원형-계열추가-hwp-2020.pdf	2차원원형-계열추가	2020	hwp-2020	hwp	pdf	issue
samples/issue6037/engine/2차원원형-계열추가.hwpx::pdf/issue6037/engine/2차원원형-계열추가-hwpx-2020.pdf	samples/issue6037/engine/2차원원형-계열추가.hwpx	pdf/issue6037/engine/2차원원형-계열추가-hwpx-2020.pdf	2차원원형-계열추가	2020	hwpx-2020	hwpx	pdf	issue
samples/issue6037/engine/3차원원형-계열추가.hwp::pdf/issue6037/engine/3차원원형-계열추가-hwp-2020.pdf	samples/issue6037/engine/3차원원형-계열추가.hwp	pdf/issue6037/engine/3차원원형-계열추가-hwp-2020.pdf	3차원원형-계열추가	2020	hwp-2020	hwp	pdf	issue
samples/issue6037/engine/3차원원형-계열추가.hwpx::pdf/issue6037/engine/3차원원형-계열추가-hwpx-2020.pdf	samples/issue6037/engine/3차원원형-계열추가.hwpx	pdf/issue6037/engine/3차원원형-계열추가-hwpx-2020.pdf	3차원원형-계열추가	2020	hwpx-2020	hwpx	pdf	issue
samples/issue6037/engine/고가저가종가-꼬리계열추가.hwp::pdf/issue6037/engine/고가저가종가-꼬리계열추가-hwp-2020.pdf	samples/issue6037/engine/고가저가종가-꼬리계열추가.hwp	pdf/issue6037/engine/고가저가종가-꼬리계열추가-hwp-2020.pdf	고가저가종가-꼬리계열추가	2020	hwp-2020	hwp	pdf	issue
samples/issue6037/engine/고가저가종가-꼬리계열추가.hwpx::pdf/issue6037/engine/고가저가종가-꼬리계열추가-hwpx-2020.pdf	samples/issue6037/engine/고가저가종가-꼬리계열추가.hwpx	pdf/issue6037/engine/고가저가종가-꼬리계열추가-hwpx-2020.pdf	고가저가종가-꼬리계열추가	2020	hwpx-2020	hwpx	pdf	issue
samples/issue6037/engine/시가고가저가종가-중간계열삭제.hwp::pdf/issue6037/engine/시가고가저가종가-중간계열삭제-hwp-2020.pdf	samples/issue6037/engine/시가고가저가종가-중간계열삭제.hwp	pdf/issue6037/engine/시가고가저가종가-중간계열삭제-hwp-2020.pdf	시가고가저가종가-중간계열삭제	2020	hwp-2020	hwp	pdf	issue
